# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 2696
  6 17.5 269 3.9783 11.1107 297.298 -0.562368 2.30853 -0.0453005
  7 22.5 282 4.2231 11.8267 286.876 -0.83823 2.51529 -0.5144
  8 27.5 277 4.43122 10.922 311.13 -0.918451 2.96259 -0.600994
  9 32.5 268 3.96998 9.29008 314.617 -1.02153 2.68873 0.44144
  10 37.5 265 4.13434 8.04998 297.315 -0.848283 2.87936 -0.117506
  11 42.5 256 4.07623 7.62221 273.866 -1.11177 2.91038 -1.1658
  12 47.5 255 2.5592 7.78927 292.053 -1.34648 1.4201 -0.155095
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2030000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.276617 0.0510858 144.801 0.227494 0.118297 0.0788882
  3 2.5 259 2.93883 8.43133 285.214 0.102829 2.27308 0.0478061
  4 7.5 284 3.31094 11.5843 290.58 -0.230272 1.99449 0.326243
  5 12.5 275 4.75792 11.2483 324.59 -0.438206 3.2534 -0.51131
  6 17.5 269 3.96872 11.1107 325.289 -0.558575 2.30796 -0.0679845
  7 22.5 282 4.22642 11.8267 304.952 -0.844162 2.51438 -0.32361
  8 27.5 277 4.43006 10.922 293.628 -0.932439 2.95963 -0.798171
  9 32.5 268 3.9601 9.29008 290.553 -1.03442 2.67109 0.464852
  10 37.5 265 4.14415 8.04998 271.921 -0.869642 2.88058 -0.134054
  11 42.5 256 4.08473 7.62221 301.259 -1.13166 2.91955 -1.14725
  12 47.5 255 2.56859 7.78927 277.471 -1.35644 1.41982 -0.165376
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2035000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.311656 0.0510858 105.182 0.235731 0.171064 0.171064
  3 2.5 259 2.93177 8.43133 276.116 0.0929943 2.26503 0.0528293
  4 7.5 284 3.33359 11.5843 289.61 -0.220666 2.01646 0.30041
  5 12.5 275 4.75377 11.2483 272.75 -0.425652 3.26276 -0.537579
  6 17.5 269 3.96189 11.1107 259.37 -0.557037 2.30544 -0.0687725
  7 22.5 282 4.21933 11.8267 292.177 -0.844546 2.50569 -0.47194
  8 27.5 277 4.42838 10.922 293.812 -0.930332 2.96332 -0.782448
  9 32.5 268 3.96012 9.29008 305.573 -1.04991 2.67761 0.443549
  10 37.5 265 4.14341 8.04998 313.306 -0.889417 2.8762 -0.11896
  11 42.5 256 4.09126 7.62221 296.849 -1.13288 2.91604 -0.717629
  12 47.5 255 2.56468 7.78927 285.905 -1.35678 1.41354 -0.148835
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2040000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.368194 0.0510858 169.823 0.30934 0.17683 0.131024
  3 2.5 259 2.93678 8.43133 277.804 0.100321 2.26351 0.0369867
  4 7.5 284 3.32761 11.5843 311.442 -0.233442 2.00963 0.344039
  5 12.5 275 4.75291 11.2483 320.778 -0.448081 3.25778 -0.549884
  6 17.5 269 3.95798 11.1107 295.731 -0.568342 2.30304 -0.0948458
  7 22.5 282 4.21711 11.8267 282.766 -0.848522 2.50523 -0.318152
  8 27.5 277 4.4252 10.922 310.802 -0.934331 2.96161 -0.600431
  9 32.5 268 3.96329 9.29008 304.133 -1.04521 2.68694 0.440751
  10 37.5 265 4.1416 8.04998 274.51 -0.88218 2.88491 -0.0995314
  11 42.5 256 4.08101 7.62221 315.428 -1.15041 2.9097 -1.16534
  12 47.5 255 2.56231 7.78927 295.916 -1.36884 1.41518 -0.15669
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2045000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.31588 0.0510858 171.507 0.259734 0.167987 0.093099
  3 2.5 259 2.92234 8.43133 291.947 0.0900617 2.25446 -0.0120664
  4 7.5 284 3.32668 11.5843 287.898 -0.229391 2.00749 0.294766
  5 12.5 275 4.75795 11.2483 283.774 -0.427958 3.26327 -0.527225
  6 17.5 269 3.96281 11.1107 309.83 -0.547878 2.30484 -0.0589457
  7 22.5 282 4.22157 11.8267 286.515 -0.8455 2.53049 -0.302795
  8 27.5 277 4.44759 10.922 307.355 -0.9378 2.98048 -0.626267
  9 32.5 268 3.96674 9.29008 299.648 -1.04168 2.69619 0.474357
  10 37.5 265 4.13894 8.04998 314.492 -0.873253 2.88077 -0.0986521
  11 42.5 256 4.09102 7.62221 296.329 -1.14457 2.92076 -1.00067
  12 47.5 255 2.56493 7.78927 295.598 -1.36161 1.41975 -0.163199
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2050000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.326016 0.0510858 86.0759 0.260389 0.154991 0.0706013
  3 2.5 259 2.94355 8.43133 290.828 0.100026 2.26425 0.00495252
  4 7.5 284 3.32194 11.5843 299.928 -0.222409 2.00773 0.313868
  5 12.5 275 4.74907 11.2483 293.12 -0.435459 3.25814 -0.533853
  6 17.5 269 3.96512 11.1107 263.553 -0.563838 2.30638 -0.134619
  7 22.5 282 4.22298 11.8267 313.153 -0.844158 2.50264 -0.465966
  8 27.5 277 4.43453 10.922 306.365 -0.931414 2.96385 -0.605796
  9 32.5 268 3.94888 9.29008 295.602 -1.03153 2.67322 0.461682
  10 37.5 265 4.15457 8.04998 288.053 -0.881911 2.88304 -0.128803
  11 42.5 256 4.09916 7.62221 323.92 -1.13546 2.92647 -0.791849
  12 47.5 255 2.57448 7.78927 281.851 -1.35761 1.42056 -0.14145
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2055000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.280342 0.0510858 48.3919 0.224207 0.151869 0.109797
  3 2.5 259 2.93006 8.43133 306.216 0.0894654 2.26401 0.0364808
  4 7.5 284 3.32428 11.5843 306.644 -0.223491 1.99798 0.363601
  5 12.5 275 4.74861 11.2483 305.376 -0.428542 3.25341 -0.512334
  6 17.5 269 3.9734 11.1107 307.922 -0.553378 2.31582 -0.00976354
  7 22.5 282 4.22267 11.8267 295.946 -0.844707 2.50676 -0.363104
  8 27.5 277 4.44448 10.922 308.119 -0.925847 2.97976 -0.816519
  9 32.5 268 3.96239 9.29008 293.333 -1.05021 2.68013 0.251433
  10 37.5 265 4.14465 8.04998 296.136 -0.887181 2.8791 -0.0842284
  11 42.5 256 4.09705 7.62221 292.127 -1.13911 2.91527 -0.988584
  12 47.5 255 2.56971 7.78927 314.279 -1.36414 1.42148 -0.166717
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2060000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.3098 0.0510858 56.5296 0.253508 0.145249 0.145249
  3 2.5 259 2.93215 8.43133 291.931 0.0952461 2.26125 0.0673209
  4 7.5 284 3.32528 11.5843 295.209 -0.231184 2.00762 0.348118
  5 12.5 275 4.76599 11.2483 313.867 -0.428187 3.26327 -0.504626
  6 17.5 269 3.97103 11.1107 287.645 -0.5464 2.30786 -0.0208448
  7 22.5 282 4.2174 11.8267 289.593 -0.83381 2.51016 -0.35213
  8 27.5 277 4.42689 10.922 291.282 -0.935164 2.94974 -0.654607
  9 32.5 268 3.97676 9.29008 331.185 -1.05726 2.68302 0.466151
  10 37.5 265 4.15185 8.04998 299.833 -0.882202 2.89899 -0.114717
  11 42.5 256 4.09869 7.62221 313.983 -1.13992 2.92055 -1.02713
  12 47.5 255 2.56477 7.78927 270.452 -1.3553 1.42403 -0.134418
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2065000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.274188 0.0510858 207.665 0.22759 0.115802 0.085053
  3 2.5 259 2.91829 8.43133 290.879 0.0907424 2.25511 0.0541856
  4 7.5 284 3.32255 11.5843 317.222 -0.223147 2.01007 0.35219
  5 12.5 275 4.74812 11.2483 288.592 -0.434168 3.25882 -0.517925
  6 17.5 269 3.96367 11.1107 286.226 -0.560579 2.30383 -0.0492628
  7 22.5 282 4.22428 11.8267 284.457 -0.848519 2.51341 -0.341878
  8 27.5 277 4.42746 10.922 315.168 -0.942268 2.95292 -0.833914
  9 32.5 268 3.95035 9.29008 287.633 -1.05747 2.66444 0.431744
  10 37.5 265 4.13084 8.04998 315.242 -0.895187 2.86869 -0.11136
  11 42.5 256 4.09419 7.62221 252.98 -1.15722 2.91532 -1.18381
  12 47.5 255 2.57694 7.78927 292.422 -1.36261 1.41981 -0.144532
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2070000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.309279 0.0510858 155.67 0.26688 0.131642 0.131642
  3 2.5 259 2.93178 8.43133 286.511 0.0894218 2.26645 0.0274794
  4 7.5 284 3.31664 11.5843 299.079 -0.238937 2.00673 0.347418
  5 12.5 275 4.75026 11.2483 294.714 -0.443642 3.26513 -0.504359
  6 17.5 269 3.97519 11.1107 297.636 -0.558048 2.30534 -0.0692481
  7 22.5 282 4.21739 11.8267 278.386 -0.842429 2.49798 -0.519204
  8 27.5 277 4.42115 10.922 284.311 -0.941834 2.94348 -0.810908
  9 32.5 268 3.96432 9.29008 287.215 -1.05345 2.66801 0.245784
  10 37.5 265 4.13892 8.04998 268.344 -0.887804 2.88014 -0.121019
  11 42.5 256 4.08763 7.62221 282.312 -1.15014 2.91538 -0.960947
  12 47.5 255 2.57252 7.78927 294.071 -1.36574 1.42368 -0.116263
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2075000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.3033 0.0510858 280.56 0.248429 0.150565 0.0899598
  3 2.5 259 2.9254 8.43133 282.598 0.100312 2.25741 -0.0111532
  4 7.5 284 3.32199 11.5843 282.735 -0.239661 2.01246 0.545274
  5 12.5 275 4.75218 11.2483 289.163 -0.445062 3.26599 -0.516655
  6 17.5 269 3.96551 11.1107 302.097 -0.562257 2.29778 -0.0509542
  7 22.5 282 4.2308 11.8267 318.123 -0.84832 2.51843 -0.481018
  8 27.5 277 4.43391 10.922 299.118 -0.933433 2.96083 -0.783501
  9 32.5 268 3.95224 9.29008 310.944 -1.05156 2.66543 0.441756
  10 37.5 265 4.13506 8.04998 301.621 -0.882014 2.87886 -0.10514
  11 42.5 256 4.08142 7.62221 322.887 -1.15442 2.9027 -0.953252
  12 47.5 255 2.57355 7.78927 302.347 -1.35911 1.41823 -0.135889
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2080000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.262211 0.0510858 104.382 0.226094 0.105962 0.0683516
  3 2.5 259 2.93353 8.43133 271.745 0.0964796 2.26321 0.0161792
  4 7.5 284 3.32078 11.5843 290.728 -0.225685 2.00127 0.30573
  5 12.5 275 4.7549 11.2483 317.723 -0.428318 3.2617 -0.513807
  6 17.5 269 3.95977 11.1107 293.234 -0.54817 2.30033 -0.0343603
  7 22.5 282 4.21339 11.8267 302.259 -0.844168 2.50727 -0.304334
  8 27.5 277 4.43906 10.922 296.437 -0.932468 2.95919 -0.826198
  9 32.5 268 3.94817 9.29008 295.131 -1.035 2.66979 0.44311
  10 37.5 265 4.13397 8.04998 306.46 -0.884551 2.87606 -0.132549
  11 42.5 256 4.09755 7.62221 282.567 -1.15091 2.92193 -0.964057
  12 47.5 255 2.56677 7.78927 297.411 -1.36241 1.4157 -0.148453
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2085000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.293745 0.0510858 381.62 0.234868 0.145136 0.145136
  3 2.5 259 2.93342 8.43133 289.999 0.101607 2.26374 0.0547996
  4 7.5 284 3.32606 11.5843 288.313 -0.222701 2.01382 0.301221
  5 12.5 275 4.76165 11.2483 304.282 -0.432545 3.26852 -0.545762
  6 17.5 269 3.94918 11.1107 266.463 -0.556435 2.29715 0.000244238
  7 22.5 282 4.23078 11.8267 278.371 -0.852055 2.51117 -0.485513
  8 27.5 277 4.43395 10.922 294.002 -0.939812 2.94877 -0.615262
  9 32.5 268 3.96048 9.29008 304.07 -1.03373 2.67552 0.59095
  10 37.5 265 4.13068 8.04998 284.808 -0.860626 2.87132 -0.133403
  11 42.5 256 4.08879 7.62221 284.617 -1.12778 2.91651 -1.1862
  12 47.5 255 2.56973 7.78927 301.014 -1.3559 1.42563 -0.12665
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2090000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.28075 0.0510858 264.226 0.213639 0.15146 0.129123
  3 2.5 259 2.93068 8.43133 295.081 0.088032 2.26371 0.0595722
  4 7.5 284 3.31242 11.5843 312.261 -0.240331 1.99648 0.305756
  5 12.5 275 4.76178 11.2483 305.455 -0.450543 3.26317 -0.543234
  6 17.5 269 3.97189 11.1107 285.001 -0.550779 2.30551 -0.0228106
  7 22.5 282 4.2177 11.8267 324.602 -0.82192 2.50633 -0.298152
  8 27.5 277 4.43703 10.922 276.996 -0.918876 2.9657 -0.63855
  9 32.5 268 3.96767 9.29008 298.534 -1.02219 2.689 0.467062
  10 37.5 265 4.15101 8.04998 300.93 -0.855418 2.88785 -0.0961225
  11 42.5 256 4.07777 7.62221 283.042 -1.12124 2.91287 -0.961667
  12 47.5 255 2.54759 7.78927 292.422 -1.34653 1.408 -0.133657
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2095000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.286614 0.0510858 177.03 0.221204 0.14678 0.14678
  3 2.5 259 2.92413 8.43133 297.93 0.0804263 2.26027 0.0179698
  4 7.5 284 3.31122 11.5843 295.428 -0.245155 1.99434 0.326072
  5 12.5 275 4.75329 11.2483 293.765 -0.460813 3.25889 -0.52362
  6 17.5 269 3.97976 11.1107 307.951 -0.57227 2.30645 -0.0724352
  7 22.5 282 4.2312 11.8267 292.172 -0.844345 2.50746 -0.355591
  8 27.5 277 4.42751 10.922 305.99 -0.9119 2.95009 -0.593988
  9 32.5 268 3.95274 9.29008 302.132 -1.01349 2.67708 0.457817
  10 37.5 265 4.13766 8.04998 277.338 -0.843558 2.88237 -0.11512
  11 42.5 256 4.09064 7.62221 331.244 -1.11 2.91635 -1.14892
  12 47.5 255 2.56155 7.78927 302.396 -1.33426 1.4235 -0.136102
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2100000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.280553 0.0510858 86.424 0.239197 0.119227 0.07602
  3 2.5 259 2.9267 8.43133 279.612 0.089132 2.25969 0.0418511
  4 7.5 284 3.33423 11.5843 296.572 -0.223158 2.00941 0.323474
  5 12.5 275 4.756 11.2483 318.992 -0.421458 3.25885 -0.503206
  6 17.5 269 3.96621 11.1107 303.163 -0.546466 2.30564 -0.0599001
  7 22.5 282 4.22237 11.8267 294.783 -0.828176 2.51494 -0.322914
  8 27.5 277 4.43313 10.922 287.573 -0.917879 2.96672 -0.606746
  9 32.5 268 3.96632 9.29008 275.931 -1.04077 2.68059 0.240655
  10 37.5 265 4.13951 8.04998 315.999 -0.873625 2.87969 -0.1159
  11 42.5 256 4.08943 7.62221 286.593 -1.14861 2.91031 -0.965102
  12 47.5 255 2.57272 7.78927 314.175 -1.36892 1.42157 -0.13086
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2105000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.301717 0.0510858 178.785 0.248248 0.148213 0.10854
  3 2.5 259 2.93844 8.43133 286.479 0.101578 2.26682 0.0176646
  4 7.5 284 3.3214 11.5843 300.953 -0.220935 2.0049 0.303005
  5 12.5 275 4.75757 11.2483 293.357 -0.429087 3.26132 -0.527517
  6 17.5 269 3.96509 11.1107 305.682 -0.544433 2.30693 -0.0855311
  7 22.5 282 4.21542 11.8267 313.82 -0.834639 2.51156 -0.309945
  8 27.5 277 4.44581 10.922 302.687 -0.936301 2.98092 -0.637095
  9 32.5 268 3.95994 9.29008 298.443 -1.04031 2.68357 0.457193
  10 37.5 265 4.1334 8.04998 314.273 -0.87999 2.87442 -0.13788
  11 42.5 256 4.08405 7.62221 272.213 -1.13604 2.90427 -0.921656
  12 47.5 255 2.5631 7.78927 293.145 -1.35087 1.41403 -0.143079
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2110000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.318678 0.0510858 80.639 0.267328 0.160818 0.109739
  3 2.5 259 2.92566 8.43133 291.586 0.0799629 2.26034 0.023712
  4 7.5 284 3.3261 11.5843 271.812 -0.231765 2.01092 0.146261
  5 12.5 275 4.75224 11.2483 297.015 -0.427284 3.25843 -0.5153
  6 17.5 269 3.96193 11.1107 291.672 -0.55453 2.30251 -0.0557506
  7 22.5 282 4.22157 11.8267 265.909 -0.839083 2.50785 -0.356354
  8 27.5 277 4.44224 10.922 274.471 -0.929997 2.96981 -0.478072
  9 32.5 268 3.97756 9.29008 315.427 -1.045 2.70015 0.266682
  10 37.5 265 4.15419 8.04998 299.085 -0.870924 2.89284 -0.0996464
  11 42.5 256 4.10021 7.62221 278.778 -1.13486 2.93052 -0.9937
  12 47.5 255 2.55917 7.78927 276.747 -1.35936 1.41916 -0.165056
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2115000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.305542 0.0510858 130.053 0.263928 0.113124 0.0787642
  3 2.5 259 2.93139 8.43133 275.917 0.093331 2.25906 0.0357753
  4 7.5 284 3.32029 11.5843 284.996 -0.240526 2.00143 0.289742
  5 12.5 275 4.7494 11.2483 281.861 -0.445573 3.25567 -0.519464
  6 17.5 269 3.96274 11.1107 296.481 -0.554651 2.302 -0.099544
  7 22.5 282 4.22972 11.8267 302.917 -0.837056 2.51786 -0.309685
  8 27.5 277 4.44249 10.922 288.927 -0.926818 2.97347 -0.578637
  9 32.5 268 3.96661 9.29008 297.136 -1.03234 2.6864 0.458709
  10 37.5 265 4.14213 8.04998 284.348 -0.863405 2.8917 -0.122032
  11 42.5 256 4.09384 7.62221 294.62 -1.1224 2.92269 -0.967955
  12 47.5 255 2.56204 7.78927 296.719 -1.34219 1.41788 -0.134344
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2120000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.329725 0.0510858 141.791 0.276584 0.15834 0.106611
  3 2.5 259 2.93647 8.43133 290.768 0.100717 2.26897 0.0410257
  4 7.5 284 3.32504 11.5843 281.445 -0.229785 2.00311 0.108357
  5 12.5 275 4.75675 11.2483 334.542 -0.448384 3.26773 -0.532815
  6 17.5 269 3.9724 11.1107 293.612 -0.567224 2.31063 -0.061882
  7 22.5 282 4.22834 11.8267 299.281 -0.84482 2.51153 -0.342982
  8 27.5 277 4.44837 10.922 310.323 -0.92662 2.96952 -0.445586
  9 32.5 268 3.96661 9.29008 299.372 -1.03782 2.68571 0.457282
  10 37.5 265 4.14375 8.04998 288.24 -0.876421 2.88811 -0.124134
  11 42.5 256 4.09506 7.62221 290.756 -1.14391 2.92214 -1.16846
  12 47.5 255 2.56801 7.78927 304.524 -1.36047 1.42136 -0.145526
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2125000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.303744 0.0510858 67.9971 0.24918 0.135455 0.135455
  3 2.5 259 2.92794 8.43133 306.247 0.0876088 2.25549 0.0305355
  4 7.5 284 3.3196 11.5843 311.358 -0.238011 2.00632 0.284075
  5 12.5 275 4.75026 11.2483 279.649 -0.454355 3.25838 -0.529555
  6 17.5 269 3.96787 11.1107 311.217 -0.567719 2.30646 -0.0839076
  7 22.5 282 4.22898 11.8267 296.551 -0.851109 2.51794 -0.327312
  8 27.5 277 4.44826 10.922 300.476 -0.949711 2.97614 -0.650565
  9 32.5 268 3.96179 9.29008 309.132 -1.05529 2.6835 0.273127
  10 37.5 265 4.13189 8.04998 285.336 -0.884433 2.8696 -0.135147
  11 42.5 256 4.08905 7.62221 316.915 -1.15319 2.91352 -1.15713
  12 47.5 255 2.56397 7.78927 280.976 -1.3597 1.41103 -0.185265
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2130000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.312643 0.0510858 304.704 0.247799 0.160292 0.160292
  3 2.5 259 2.92498 8.43133 277.978 0.0905193 2.25541 0.0227105
  4 7.5 284 3.31564 11.5843 298.59 -0.241676 1.99312 0.284396
  5 12.5 275 4.75079 11.2483 295.083 -0.447077 3.25788 -0.492263
  6 17.5 269 3.96461 11.1107 279.739 -0.553195 2.30213 -0.0350687
  7 22.5 282 4.2191 11.8267 296.996 -0.834111 2.51127 -0.324507
  8 27.5 277 4.42869 10.922 283.249 -0.941188 2.95895 -0.471156
  9 32.5 268 3.96604 9.29008 302.629 -1.05189 2.6896 0.417427
  10 37.5 265 4.1349 8.04998 307.926 -0.876725 2.87985 -0.118877
  11 42.5 256 4.08298 7.62221 294.053 -1.15883 2.89732 -1.1817
  12 47.5 255 2.5678 7.78927 282.787 -1.36656 1.41396 -0.109716
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2135000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.327618 0.0510858 124.222 0.259673 0.182727 0.101379
  3 2.5 259 2.93334 8.43133 280.546 0.0937361 2.26502 0.019994
  4 7.5 284 3.32296 11.5843 273.939 -0.230678 2.00148 0.165711
  5 12.5 275 4.75588 11.2483 310.667 -0.448325 3.26177 -0.696785
  6 17.5 269 3.97519 11.1107 278.441 -0.568535 2.31533 -0.0629479
  7 22.5 282 4.23146 11.8267 312.558 -0.841382 2.51655 -0.329756
  8 27.5 277 4.43296 10.922 293.603 -0.930144 2.96563 -0.635286
  9 32.5 268 3.95837 9.29008 286.81 -1.03289 2.67871 0.44156
  10 37.5 265 4.14453 8.04998 282.82 -0.866083 2.88838 -0.118486
  11 42.5 256 4.08604 7.62221 293.822 -1.12815 2.91498 -0.97829
  12 47.5 255 2.56526 7.78927 315.715 -1.35526 1.41767 -0.146655
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2140000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.321122 0.0510858 185.172 0.273592 0.1332 0.1332
  3 2.5 259 2.92594 8.43133 305.579 0.0978926 2.25716 -0.122735
  4 7.5 284 3.32249 11.5843 290.226 -0.232972 2.00226 0.326405
  5 12.5 275 4.76006 11.2483 306.405 -0.438788 3.26818 -0.521458
  6 17.5 269 3.97352 11.1107 293.42 -0.554586 2.32147 -0.0725748
  7 22.5 282 4.2152 11.8267 272.686 -0.834861 2.51316 -0.517032
  8 27.5 277 4.4207 10.922 316.538 -0.930823 2.95405 -0.806744
  9 32.5 268 3.9706 9.29008 297.736 -1.05135 2.67824 0.436687
  10 37.5 265 4.13739 8.04998 300.344 -0.888411 2.88748 -0.145419
  11 42.5 256 4.07471 7.62221 309.401 -1.14915 2.89954 -0.972163
  12 47.5 255 2.55738 7.78927 292.676 -1.37299 1.40345 -0.139666
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2145000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.284797 0.0510858 152.59 0.226831 0.131806 0.10677
  3 2.5 259 2.93385 8.43133 287.417 0.0977218 2.26323 0.0146481
  4 7.5 284 3.3272 11.5843 321.235 -0.229107 2.01231 0.303698
  5 12.5 275 4.77224 11.2483 272.844 -0.439465 3.27223 -0.532897
  6 17.5 269 3.96836 11.1107 301.031 -0.557855 2.31505 -0.0778775
  7 22.5 282 4.21616 11.8267 288.333 -0.840971 2.50435 -0.512613
  8 27.5 277 4.42983 10.922 276.762 -0.934046 2.96045 -0.643027
  9 32.5 268 3.96358 9.29008 289.934 -1.03915 2.67785 0.431142
  10 37.5 265 4.13321 8.04998 292.915 -0.885736 2.87511 -0.107513
  11 42.5 256 4.07693 7.62221 295.234 -1.14056 2.90206 -0.95684
  12 47.5 255 2.55397 7.78927 295.336 -1.35773 1.40521 -0.121334
