# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 1832
  2 -2.5 5 0.179931 0.0425715 602.818 0.157259 0.0861418 -0.00795509
  3 2.5 187 2.95122 1.59217 1016.7 1.01385 2.38521 0.268203
  4 7.5 179 3.99799 1.52406 965.64 1.44314 3.08088 0.216617
  5 12.5 172 4.40823 1.46446 882.364 1.62605 3.42864 -0.498393
  6 17.5 166 4.286 1.41337 921.509 1.7972 3.23706 0.996302
  7 22.5 169 4.08991 1.43892 914.622 1.34492 3.22087 -0.487825
  8 27.5 178 3.78818 1.51555 864.289 1.01044 2.93952 -0.0895144
  9 32.5 193 4.17684 1.64326 954.637 0.809813 3.48282 0.0332309
  10 37.5 194 3.70873 1.65177 947.802 0.369996 3.17579 -0.114371
  11 42.5 192 3.29602 1.63475 1022.83 0.265341 2.84646 -0.528754
  12 47.5 197 1.80598 1.67732 919.647 -0.00537107 1.56055 0.17079
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
535000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.284224 0.0425715 290.399 0.261618 0.102646 0.102646
  3 2.5 187 2.97833 1.59217 903.314 1.03053 2.41323 0.245579
  4 7.5 179 4.03797 1.52406 787.209 1.44811 3.12956 0.249838
  5 12.5 172 4.42051 1.46446 837.689 1.61626 3.43521 -0.691359
  6 17.5 166 4.29371 1.41337 902.614 1.79851 3.24677 0.554164
  7 22.5 169 4.07323 1.43892 858.446 1.33894 3.21021 -0.420632
  8 27.5 178 3.767 1.51555 947.646 0.990943 2.92377 -0.0615244
  9 32.5 193 4.14815 1.64326 896.658 0.763312 3.47177 0.0722854
  10 37.5 194 3.67921 1.65177 874.068 0.370234 3.13769 -0.149438
  11 42.5 192 3.27448 1.63475 1005.99 0.309148 2.83317 -0.601032
  12 47.5 197 1.75843 1.67732 948.336 -0.000405076 1.5021 0.106445
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
540000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.233051 0.0425715 762.786 0.209306 0.102354 -0.0363442
  3 2.5 187 2.96739 1.59217 816.756 0.996562 2.42022 0.210959
  4 7.5 179 4.03951 1.52406 859.712 1.43917 3.12846 0.235427
  5 12.5 172 4.41554 1.46446 814.154 1.63049 3.42235 -0.873934
  6 17.5 166 4.27538 1.41337 869.354 1.82126 3.23499 1.07222
  7 22.5 169 4.07725 1.43892 841.603 1.34266 3.19117 -0.350512
  8 27.5 178 3.7766 1.51555 912.797 0.975539 2.93668 -0.0895188
  9 32.5 193 4.17447 1.64326 874.214 0.752706 3.48602 0.0256877
  10 37.5 194 3.71849 1.65177 894.217 0.3524 3.17211 -0.107396
  11 42.5 192 3.29765 1.63475 884.991 0.294817 2.85411 -0.574152
  12 47.5 197 1.75684 1.67732 905.239 -0.00372284 1.51406 0.146607
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
545000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.209897 0.0425715 249.741 0.166787 0.125273 -0.125273
  3 2.5 187 2.99347 1.59217 909.39 1.04388 2.4224 0.209829
  4 7.5 179 4.02303 1.52406 972.94 1.43263 3.1233 0.227756
  5 12.5 172 4.41358 1.46446 917.997 1.6364 3.41236 -0.728006
  6 17.5 166 4.2818 1.41337 893.305 1.79319 3.2337 1.02782
  7 22.5 169 4.08446 1.43892 810.411 1.33585 3.20692 -0.385981
  8 27.5 178 3.76285 1.51555 1001.8 0.988207 2.95112 -0.000364431
  9 32.5 193 4.16547 1.64326 907.034 0.768558 3.4639 0.0524589
  10 37.5 194 3.71182 1.65177 875.086 0.371973 3.17086 -0.0171149
  11 42.5 192 3.3147 1.63475 880.726 0.314703 2.85794 -0.508537
  12 47.5 197 1.74911 1.67732 834.258 0.0134259 1.51035 0.10149
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
550000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.176294 0.0425715 696.705 0.15631 0.078519 0.00773275
  3 2.5 187 2.98475 1.59217 975.954 1.02873 2.42163 0.284819
  4 7.5 179 4.03037 1.52406 848.753 1.44096 3.11824 -0.166566
  5 12.5 172 4.40976 1.46446 912.087 1.6228 3.43382 -0.721418
  6 17.5 166 4.26092 1.41337 809.886 1.78328 3.21616 0.974144
  7 22.5 169 4.08137 1.43892 853.242 1.3089 3.22349 -0.382624
  8 27.5 178 3.77286 1.51555 878.66 0.942804 2.94192 -0.157718
  9 32.5 193 4.15864 1.64326 842.504 0.761963 3.45534 0.0644966
  10 37.5 194 3.70119 1.65177 819.06 0.361821 3.15142 0.0620667
  11 42.5 192 3.29449 1.63475 961.327 0.319398 2.83335 -0.58575
  12 47.5 197 1.77282 1.67732 900.611 0.00189239 1.52532 0.13631
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
555000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.217789 0.0425715 655.88 0.189753 0.106369 -0.00473166
  3 2.5 187 2.97508 1.59217 877.556 1.03527 2.41057 0.253566
  4 7.5 179 4.02271 1.52406 968.849 1.4111 3.14102 0.138553
  5 12.5 172 4.38391 1.46446 875.663 1.58914 3.40143 -0.690205
  6 17.5 166 4.23229 1.41337 861.053 1.75154 3.19428 0.899527
  7 22.5 169 4.08067 1.43892 996.193 1.30556 3.22803 -0.153051
  8 27.5 178 3.76723 1.51555 930.56 0.987376 2.93485 -0.105498
  9 32.5 193 4.16989 1.64326 869.371 0.754917 3.46821 0.0577425
  10 37.5 194 3.71259 1.65177 885.678 0.350918 3.17029 0.0122055
  11 42.5 192 3.32313 1.63475 799.993 0.278794 2.85651 -0.650822
  12 47.5 197 1.76553 1.67732 869.439 -0.00979391 1.52376 0.156498
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
560000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.214909 0.0425715 134.148 0.18064 0.111771 -0.111771
  3 2.5 187 2.9836 1.59217 959.537 1.03824 2.4106 0.187609
  4 7.5 179 4.02105 1.52406 867.597 1.42299 3.13242 0.0639263
  5 12.5 172 4.40614 1.46446 876.132 1.62154 3.43058 -0.729548
  6 17.5 166 4.26238 1.41337 905.856 1.75873 3.22314 0.910507
  7 22.5 169 4.0888 1.43892 878.414 1.29217 3.22681 -0.161476
  8 27.5 178 3.7777 1.51555 928.602 0.984508 2.94634 -0.104179
  9 32.5 193 4.15877 1.64326 818.229 0.760793 3.45838 -0.00399204
  10 37.5 194 3.70635 1.65177 865.753 0.333133 3.15478 0.251552
  11 42.5 192 3.34605 1.63475 963.342 0.284467 2.87971 -0.52711
  12 47.5 197 1.7426 1.67732 961.335 -0.0336817 1.50356 0.138182
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
565000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.221748 0.0425715 553.374 0.196625 0.0998486 -0.0610317
  3 2.5 187 3.00203 1.59217 801.521 1.04773 2.42576 0.268064
  4 7.5 179 4.02211 1.52406 987.454 1.43758 3.13233 -0.0596278
  5 12.5 172 4.37309 1.46446 979.638 1.61646 3.39746 -0.711964
  6 17.5 166 4.30427 1.41337 934.51 1.82454 3.26371 1.00738
  7 22.5 169 4.05886 1.43892 894.743 1.29972 3.20042 -0.177279
  8 27.5 178 3.78084 1.51555 818.7 0.995779 2.94317 -0.149547
  9 32.5 193 4.16797 1.64326 909.696 0.757964 3.46919 -0.207072
  10 37.5 194 3.70813 1.65177 907.609 0.338072 3.15176 -0.0621915
  11 42.5 192 3.31016 1.63475 856.591 0.304421 2.83744 -0.615059
  12 47.5 197 1.74297 1.67732 827.744 0.0151975 1.49753 0.0934385
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
570000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.146869 0.0425715 235.277 0.126394 0.0734927 -0.0157657
  3 2.5 187 2.98204 1.59217 881.097 1.01137 2.42806 0.2615
  4 7.5 179 4.0434 1.52406 949.027 1.43143 3.13679 -0.050566
  5 12.5 172 4.41808 1.46446 858.122 1.61901 3.45054 -0.697487
  6 17.5 166 4.30414 1.41337 927.877 1.82217 3.24696 1.05714
  7 22.5 169 4.07436 1.43892 880.996 1.32727 3.20968 -0.393399
  8 27.5 178 3.78025 1.51555 859.448 1.00242 2.93598 -0.0785668
  9 32.5 193 4.19087 1.64326 864.894 0.803365 3.47798 -0.227834
  10 37.5 194 3.73711 1.65177 804.405 0.363262 3.17315 0.17197
  11 42.5 192 3.33447 1.63475 913.755 0.290558 2.83963 -0.267678
  12 47.5 197 1.75194 1.67732 916.09 -0.00374518 1.50635 0.121606
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
575000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.185493 0.0425715 492.646 0.174102 0.0429213 0.0429213
  3 2.5 187 2.99669 1.59217 856.217 1.0458 2.42125 -0.0487715
  4 7.5 179 4.03067 1.52406 914.04 1.43746 3.13952 0.122109
  5 12.5 172 4.4123 1.46446 953.16 1.60671 3.431 -0.672833
  6 17.5 166 4.2794 1.41337 903.891 1.7847 3.22376 1.08027
  7 22.5 169 4.05889 1.43892 929.599 1.33187 3.17613 -0.145814
  8 27.5 178 3.77 1.51555 963.697 1.0063 2.92437 -0.11466
  9 32.5 193 4.18042 1.64326 794.082 0.793123 3.47815 -0.229
  10 37.5 194 3.76309 1.65177 798.275 0.377492 3.19182 -0.116675
  11 42.5 192 3.31697 1.63475 877.998 0.298786 2.83904 -0.535917
  12 47.5 197 1.74226 1.67732 1109.59 0.00817563 1.49203 0.0861326
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
580000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.159592 0.0425715 365.518 0.14829 0.057049 0.0236663
  3 2.5 187 2.99919 1.59217 904.427 1.03354 2.43514 0.0432922
  4 7.5 179 4.03839 1.52406 935.963 1.43386 3.14788 0.152473
  5 12.5 172 4.42524 1.46446 819.659 1.62115 3.43585 -0.768128
  6 17.5 166 4.26745 1.41337 917.284 1.77857 3.21617 1.0128
  7 22.5 169 4.04783 1.43892 874.591 1.31996 3.20602 -0.439203
  8 27.5 178 3.75742 1.51555 826.652 0.999117 2.94646 -0.124026
  9 32.5 193 4.14946 1.64326 890.059 0.772642 3.46731 -0.213594
  10 37.5 194 3.70455 1.65177 831.314 0.350041 3.14922 0.222303
  11 42.5 192 3.31506 1.63475 943.093 0.306898 2.82383 -0.234392
  12 47.5 197 1.7545 1.67732 858.942 -0.0171665 1.50733 0.160225
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
585000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.290732 0.0425715 483.041 0.25288 0.143445 -0.0301917
  3 2.5 187 3.00452 1.59217 923.549 1.04584 2.42911 0.218883
  4 7.5 179 4.02599 1.52406 772.574 1.43729 3.10875 -0.14292
  5 12.5 172 4.40931 1.46446 861.087 1.62686 3.43713 -0.726214
  6 17.5 166 4.27644 1.41337 834.047 1.77797 3.24495 1.01384
  7 22.5 169 4.07071 1.43892 877.96 1.29024 3.20026 -0.222569
  8 27.5 178 3.78214 1.51555 937.561 0.966937 2.95874 -0.088022
  9 32.5 193 4.16162 1.64326 823.837 0.74313 3.47442 -0.228296
  10 37.5 194 3.72612 1.65177 903.951 0.343332 3.16781 -0.0173365
  11 42.5 192 3.33209 1.63475 826.963 0.314884 2.84713 -0.519728
  12 47.5 197 1.77117 1.67732 843.113 -0.000125888 1.50743 0.208137
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
590000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.16685 0.0425715 315.226 0.129894 0.103782 0.103782
  3 2.5 187 3.02037 1.59217 791.563 1.04233 2.44532 0.0631377
  4 7.5 179 4.04244 1.52406 1032.4 1.47276 3.12148 0.129371
  5 12.5 172 4.4359 1.46446 923.421 1.64675 3.43945 -0.827625
  6 17.5 166 4.26715 1.41337 867.231 1.77062 3.22417 1.03449
  7 22.5 169 4.07234 1.43892 929.644 1.31599 3.18441 -0.410654
  8 27.5 178 3.76656 1.51555 896.34 0.975287 2.94671 -0.135448
  9 32.5 193 4.14139 1.64326 937.386 0.747419 3.45537 -0.257705
  10 37.5 194 3.72734 1.65177 824.568 0.326495 3.18184 -0.0328868
  11 42.5 192 3.34885 1.63475 745.159 0.253066 2.86471 -0.478906
  12 47.5 197 1.76759 1.67732 900.935 -0.0242046 1.50265 0.13776
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
595000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.212772 0.0425715 300.651 0.172513 0.123694 -0.0340786
  3 2.5 187 3.00509 1.59217 849.779 1.03334 2.43209 0.207187
  4 7.5 179 4.02204 1.52406 885.062 1.38929 3.12927 0.200611
  5 12.5 172 4.40558 1.46446 896.831 1.62149 3.4105 -0.680309
  6 17.5 166 4.2733 1.41337 878.572 1.77719 3.21566 0.985584
  7 22.5 169 4.07896 1.43892 915.921 1.30475 3.20617 -0.444481
  8 27.5 178 3.80999 1.51555 995.89 1.01519 2.95847 -0.167246
  9 32.5 193 4.16058 1.64326 889.766 0.783138 3.47348 -0.238642
  10 37.5 194 3.74599 1.65177 869.304 0.388199 3.18737 0.0290721
  11 42.5 192 3.31621 1.63475 857.024 0.308915 2.84496 -0.304874
  12 47.5 197 1.78566 1.67732 838.888 0.00823807 1.53725 0.2346
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
600000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.171639 0.0425715 409.271 0.155539 0.0702063 0.0702063
  3 2.5 187 2.99968 1.59217 887.266 1.03215 2.43332 0.190669
  4 7.5 179 4.06485 1.52406 922.506 1.45307 3.15537 0.12314
  5 12.5 172 4.40734 1.46446 918.403 1.62402 3.41314 -0.769293
  6 17.5 166 4.26542 1.41337 1014.26 1.79071 3.21768 1.01875
  7 22.5 169 4.06778 1.43892 888.786 1.3216 3.1728 -0.481307
  8 27.5 178 3.7956 1.51555 914.49 0.969984 2.97135 -0.0753889
  9 32.5 193 4.15236 1.64326 915.562 0.76133 3.46419 -0.183499
  10 37.5 194 3.71176 1.65177 847.229 0.325918 3.16645 0.268812
  11 42.5 192 3.2864 1.63475 920.768 0.276185 2.82777 -0.216534
  12 47.5 197 1.78227 1.67732 875.372 -0.0204706 1.51998 0.0964206
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
605000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.206787 0.0425715 871.143 0.196952 0.0594629 -0.0133256
  3 2.5 187 3.02705 1.59217 936.622 1.05671 2.43828 -0.0154915
  4 7.5 179 4.06795 1.52406 826.447 1.47172 3.16485 0.175606
  5 12.5 172 4.41563 1.46446 861.36 1.65349 3.41727 -0.651124
  6 17.5 166 4.2942 1.41337 780.175 1.8055 3.2364 1.05215
  7 22.5 169 4.06836 1.43892 929.135 1.35076 3.19368 -0.0749392
  8 27.5 178 3.80694 1.51555 808.535 0.984704 2.97582 -0.0393916
  9 32.5 193 4.18262 1.64326 846.977 0.756922 3.49243 -0.192435
  10 37.5 194 3.73533 1.65177 786.173 0.31497 3.17665 -0.292116
  11 42.5 192 3.29038 1.63475 891.979 0.279358 2.83963 -0.483233
  12 47.5 197 1.78061 1.67732 956.156 -0.0153924 1.51986 0.21291
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
610000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.202833 0.0425715 407.508 0.16064 0.122033 -0.122033
  3 2.5 187 3.0098 1.59217 872.779 1.0363 2.43902 0.221548
  4 7.5 179 4.07531 1.52406 825.329 1.46539 3.15635 0.12867
  5 12.5 172 4.40047 1.46446 914.89 1.63118 3.40005 -0.645142
  6 17.5 166 4.25942 1.41337 837.821 1.79032 3.20041 0.938367
  7 22.5 169 4.08759 1.43892 1026.34 1.33085 3.2073 -0.193523
  8 27.5 178 3.77931 1.51555 985.781 0.996808 2.94945 -0.0935881
  9 32.5 193 4.17026 1.64326 869.551 0.733243 3.4922 -0.197834
  10 37.5 194 3.70275 1.65177 860.987 0.329087 3.16134 0.29483
  11 42.5 192 3.25835 1.63475 800.486 0.265161 2.80836 -0.474544
  12 47.5 197 1.78179 1.67732 887.775 -0.043998 1.52035 0.138819
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
615000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.195754 0.0425715 696.355 0.17322 0.0762654 0.0199448
  3 2.5 187 3.02771 1.59217 875.252 1.03967 2.45463 0.038819
  4 7.5 179 4.08137 1.52406 920.066 1.45381 3.17916 0.200504
  5 12.5 172 4.41128 1.46446 930.166 1.64953 3.41692 -0.705969
  6 17.5 166 4.30179 1.41337 953.117 1.8303 3.22483 0.992657
  7 22.5 169 4.09838 1.43892 860.556 1.35165 3.21153 -0.539048
  8 27.5 178 3.78736 1.51555 865.415 1.0196 2.95098 -0.0763667
  9 32.5 193 4.15791 1.64326 946.619 0.782148 3.47344 -0.19105
  10 37.5 194 3.71561 1.65177 945.904 0.335862 3.16899 -0.0575111
  11 42.5 192 3.31442 1.63475 884.477 0.29508 2.84322 -0.448924
  12 47.5 197 1.78041 1.67732 875.713 -0.0430838 1.52014 0.123441
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
620000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.242694 0.0425715 420.361 0.236211 0.0557199 -0.0557199
  3 2.5 187 3.0217 1.59217 913.601 1.03382 2.45749 0.241082
  4 7.5 179 4.04714 1.52406 924.512 1.43716 3.1445 0.218902
  5 12.5 172 4.44203 1.46446 863.493 1.64686 3.43553 -0.628486
  6 17.5 166 4.3062 1.41337 961.964 1.81192 3.23607 0.931549
  7 22.5 169 4.08312 1.43892 898.947 1.35505 3.20037 -0.196961
  8 27.5 178 3.80272 1.51555 879.657 1.00752 2.97006 -0.109454
  9 32.5 193 4.16999 1.64326 890.59 0.817707 3.47088 -0.257082
  10 37.5 194 3.70307 1.65177 838.061 0.361107 3.14378 -0.0631132
  11 42.5 192 3.29079 1.63475 880.493 0.335184 2.83408 -0.484465
  12 47.5 197 1.80061 1.67732 877.564 -0.00497005 1.53716 -0.0893572
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
625000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.215044 0.0425715 265.841 0.174279 0.125971 -0.0503379
  3 2.5 187 3.00811 1.59217 820.358 1.02952 2.44415 0.257874
  4 7.5 179 4.06588 1.52406 896.973 1.44019 3.14586 0.202385
  5 12.5 172 4.37346 1.46446 966.128 1.62003 3.37729 -0.714046
  6 17.5 166 4.29231 1.41337 842.044 1.80965 3.22792 0.953832
  7 22.5 169 4.07845 1.43892 914.135 1.33334 3.20137 -0.504042
  8 27.5 178 3.80549 1.51555 843.067 1.00699 2.98328 -0.0945257
  9 32.5 193 4.19837 1.64326 871.467 0.77302 3.52525 -0.215498
  10 37.5 194 3.70539 1.65177 873.186 0.330339 3.1544 -0.0675239
  11 42.5 192 3.28581 1.63475 934.59 0.30528 2.81943 -0.507195
  12 47.5 197 1.81256 1.67732 879.319 -0.0226122 1.54548 -0.0671588
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
630000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.265243 0.0425715 434.327 0.241455 0.109552 -0.0144649
  3 2.5 187 3.00994 1.59217 867.133 1.03153 2.44488 0.259467
  4 7.5 179 4.0984 1.52406 914.754 1.47069 3.18795 0.184657
  5 12.5 172 4.4193 1.46446 913.005 1.65488 3.41421 -0.766464
  6 17.5 166 4.30057 1.41337 801.592 1.80791 3.23583 0.928671
  7 22.5 169 4.11764 1.43892 963.194 1.35942 3.2382 -0.483759
  8 27.5 178 3.77683 1.51555 872.049 0.991973 2.9498 -0.160449
  9 32.5 193 4.16 1.64326 905.331 0.769715 3.48812 -0.20024
  10 37.5 194 3.68078 1.65177 967.397 0.321262 3.13592 0.0058039
  11 42.5 192 3.28287 1.63475 960.501 0.271542 2.81904 -0.577269
  12 47.5 197 1.81902 1.67732 978.582 -0.0423198 1.5425 0.157594
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
635000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.220849 0.0425715 160.686 0.178757 0.12919 0.12919
  3 2.5 187 2.9877 1.59217 896.948 1.02483 2.42584 -0.00132704
  4 7.5 179 4.05548 1.52406 1060.68 1.44145 3.15123 0.0601388
  5 12.5 172 4.39736 1.46446 980.57 1.65222 3.38708 -0.729829
  6 17.5 166 4.27097 1.41337 863.931 1.79611 3.20515 0.965933
  7 22.5 169 4.0893 1.43892 902.666 1.35876 3.20368 -0.401367
  8 27.5 178 3.8112 1.51555 955.371 1.00217 2.97799 0.185069
  9 32.5 193 4.1588 1.64326 852.807 0.76037 3.49319 -0.206322
  10 37.5 194 3.67163 1.65177 888.178 0.331615 3.13866 -0.106825
  11 42.5 192 3.28514 1.63475 936.315 0.302271 2.82728 -0.624328
  12 47.5 197 1.84099 1.67732 852.461 -0.0298579 1.5614 0.123844
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
640000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.207194 0.0425715 499.327 0.188349 0.0837157 -0.0837157
  3 2.5 187 2.9855 1.59217 856.141 1.03659 2.41488 0.0216493
  4 7.5 179 4.05823 1.52406 936.262 1.44498 3.15682 0.136841
  5 12.5 172 4.40208 1.46446 869.636 1.63364 3.41063 -0.8152
  6 17.5 166 4.25494 1.41337 890.122 1.77129 3.21258 0.927292
  7 22.5 169 4.07142 1.43892 1011.85 1.31488 3.2173 -0.418151
  8 27.5 178 3.8043 1.51555 912.675 0.971496 2.98128 -0.0796974
  9 32.5 193 4.14546 1.64326 893.234 0.718951 3.48178 -0.244202
  10 37.5 194 3.67161 1.65177 978.256 0.300973 3.136 -0.13397
  11 42.5 192 3.30845 1.63475 947.822 0.283785 2.82237 -0.599546
  12 47.5 197 1.82764 1.67732 937.752 -0.042166 1.55716 -0.0762028
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
645000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.271274 0.0425715 207.303 0.215258 0.164907 -0.0400864
  3 2.5 187 3.01352 1.59217 1029.51 1.02625 2.45535 0.0320262
  4 7.5 179 4.07173 1.52406 970.608 1.45242 3.16247 0.125587
  5 12.5 172 4.41836 1.46446 901.533 1.64337 3.42394 -0.624838
  6 17.5 166 4.28147 1.41337 858.174 1.77874 3.22896 1.08477
  7 22.5 169 4.08958 1.43892 1027.55 1.27678 3.22822 -0.366363
  8 27.5 178 3.79213 1.51555 847.551 0.939961 2.96943 -0.0770956
  9 32.5 193 4.13672 1.64326 953.373 0.715259 3.46895 0.00394648
  10 37.5 194 3.70537 1.65177 801.142 0.296791 3.16549 0.0152809
  11 42.5 192 3.29109 1.63475 895.933 0.261139 2.81379 -0.503658
  12 47.5 197 1.85429 1.67732 982.477 -0.061002 1.58689 -0.121903
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
650000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.185456 0.0425715 78.6078 0.166702 0.0805984 0.00407198
  3 2.5 187 3.00063 1.59217 1004.42 1.01744 2.44724 0.243811
  4 7.5 179 4.06635 1.52406 818.795 1.44613 3.16376 0.151513
  5 12.5 172 4.42265 1.46446 929.834 1.62911 3.41867 -0.760685
  6 17.5 166 4.30226 1.41337 795.349 1.78233 3.24643 0.969313
  7 22.5 169 4.09588 1.43892 884.583 1.31751 3.21129 -0.353886
  8 27.5 178 3.81672 1.51555 888.184 0.985389 2.99301 -0.0939874
  9 32.5 193 4.15348 1.64326 959.635 0.740893 3.47952 -0.177072
  10 37.5 194 3.71526 1.65177 874.568 0.300682 3.17094 -0.358381
  11 42.5 192 3.29204 1.63475 859.498 0.300498 2.81219 -0.593517
