# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 1833
  9 32.5 188 5.30383 1.60069 1321.39 0.739906 4.40525 0.761252
  10 37.5 199 5.7228 1.69435 1190.15 0.802516 4.74064 0.228573
  11 42.5 194 5.52436 1.65177 1330.53 -0.0132309 4.68032 -0.432041
  12 47.5 191 3.10952 1.62623 1304.33 -0.484824 2.67392 0.106792
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1470000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.361659 0.0510858 428.336 0.310237 0.165697 -0.131493
  3 2.5 187 3.00106 1.59217 1356.09 0.958143 2.4968 0.0664218
  4 7.5 178 3.44281 1.51555 1416.41 1.53668 2.40881 -0.212268
  5 12.5 172 5.16199 1.46446 1467.75 1.80017 4.08516 -0.216871
  6 17.5 167 4.45487 1.42189 1248.81 1.69458 3.45148 -0.258711
  7 22.5 173 4.51739 1.47297 1215.11 1.46051 3.57902 -0.00844513
  8 27.5 178 5.23251 1.51555 1307.48 1.12346 4.34418 -0.544866
  9 32.5 188 5.28922 1.60069 1340.26 0.721698 4.39392 0.477673
  10 37.5 199 5.70656 1.69435 1249.91 0.742873 4.72567 0.184253
  11 42.5 194 5.56892 1.65177 1306.49 -0.0146546 4.71064 -0.353995
  12 47.5 191 3.12375 1.62623 1266.88 -0.480327 2.67212 0.397452
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1475000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.360345 0.0510858 829.175 0.316669 0.145459 -0.0589665
  3 2.5 187 3.03633 1.59217 1247.01 0.994952 2.52697 0.0516556
  4 7.5 178 3.46596 1.51555 1243.81 1.57035 2.39653 -0.0770192
  5 12.5 172 5.20421 1.46446 1474.7 1.80635 4.10555 -0.148552
  6 17.5 167 4.48603 1.42189 1215.26 1.70455 3.46537 -0.191727
  7 22.5 173 4.50156 1.47297 1326.09 1.51292 3.54349 0.0597091
  8 27.5 178 5.19569 1.51555 1306.51 1.16998 4.28858 -0.468916
  9 32.5 188 5.27936 1.60069 1229.54 0.711111 4.36815 0.441666
  10 37.5 199 5.75178 1.69435 1149.66 0.75679 4.78509 0.247377
  11 42.5 194 5.5948 1.65177 1134.04 -0.027482 4.742 -0.419658
  12 47.5 191 3.12286 1.62623 1375.88 -0.517216 2.65738 0.257198
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1480000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.427954 0.0510858 257.023 0.380576 0.189244 -0.155397
  3 2.5 187 3.01133 1.59217 1250.69 0.963081 2.50839 -0.0330577
  4 7.5 178 3.41227 1.51555 1305.88 1.54169 2.36825 -0.115247
  5 12.5 172 5.21538 1.46446 1274.72 1.7752 4.13365 -0.0670402
  6 17.5 167 4.42517 1.42189 1188.09 1.66941 3.41065 -0.262464
  7 22.5 173 4.52256 1.47297 1287.65 1.50067 3.56259 0.0470678
  8 27.5 178 5.26318 1.51555 1323.92 1.1472 4.35885 -0.427125
  9 32.5 188 5.31872 1.60069 1323.74 0.734112 4.4022 0.65132
  10 37.5 199 5.74712 1.69435 1243.15 0.77781 4.75711 0.267995
  11 42.5 194 5.55183 1.65177 1409.68 0.0234526 4.69436 -0.159111
  12 47.5 191 3.08224 1.62623 1108.1 -0.500783 2.63475 0.0633087
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1485000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.437491 0.0510858 890.183 0.394451 0.16711 -0.0726139
  3 2.5 187 2.96551 1.59217 1216.85 0.961489 2.4619 0.323039
  4 7.5 178 3.42296 1.51555 1248.72 1.56697 2.37564 -0.193049
  5 12.5 172 5.21642 1.46446 1194.09 1.80287 4.12232 -0.194467
  6 17.5 167 4.45639 1.42189 1426.21 1.68238 3.47521 -0.138157
  7 22.5 173 4.53435 1.47297 1386.44 1.46515 3.60068 -0.0347313
  8 27.5 178 5.25948 1.51555 1376.87 1.14312 4.3336 -0.464059
  9 32.5 188 5.32586 1.60069 1257.83 0.734554 4.40719 0.696908
  10 37.5 199 5.72972 1.69435 1306.91 0.815922 4.746 0.181119
  11 42.5 194 5.56647 1.65177 1176.72 0.0773918 4.72631 -0.380088
  12 47.5 191 3.10676 1.62623 1377.06 -0.459888 2.64958 0.259844
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1490000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.443874 0.0510858 1743.91 0.371969 0.231513 -0.165537
  3 2.5 187 3.00947 1.59217 1309.23 0.960372 2.49417 0.337573
  4 7.5 178 3.43452 1.51555 1267.13 1.54567 2.40352 -0.167298
  5 12.5 172 5.21893 1.46446 1275.12 1.80603 4.13364 -0.280611
  6 17.5 167 4.46355 1.42189 1202.7 1.71592 3.46102 -0.309361
  7 22.5 173 4.51584 1.47297 1317.24 1.47996 3.57804 -0.306357
  8 27.5 178 5.23698 1.51555 1170.24 1.16417 4.33536 -0.476851
  9 32.5 188 5.3118 1.60069 1365.64 0.771633 4.39241 0.995241
  10 37.5 199 5.77629 1.69435 1295.51 0.790055 4.77237 0.146084
  11 42.5 194 5.57838 1.65177 1229.19 0.0257794 4.72638 -0.32505
  12 47.5 191 3.13935 1.62623 1302.26 -0.486775 2.67466 0.166901
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1495000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.507336 0.0510858 592.548 0.442066 0.24345 -0.195172
  3 2.5 187 3.02879 1.59217 1235.23 0.975348 2.51142 0.00669026
  4 7.5 178 3.45021 1.51555 1382.8 1.57399 2.38615 -0.210446
  5 12.5 172 5.19221 1.46446 1282.92 1.78979 4.12163 0.167258
  6 17.5 167 4.47672 1.42189 1354.19 1.71984 3.45905 -0.459308
  7 22.5 173 4.52334 1.47297 1381.05 1.45871 3.58133 0.0178752
  8 27.5 178 5.25154 1.51555 1252.22 1.14776 4.35656 -0.517984
  9 32.5 188 5.31444 1.60069 1375.48 0.721718 4.40214 0.56387
  10 37.5 199 5.75769 1.69435 1397.02 0.765706 4.77055 0.521321
  11 42.5 194 5.57624 1.65177 1309.42 0.0135082 4.73446 -0.213791
  12 47.5 191 3.13086 1.62623 1280.27 -0.509723 2.64156 0.192359
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1500000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.393741 0.0510858 210.691 0.359839 0.156754 -0.133688
  3 2.5 187 3.03121 1.59217 1199.93 1.00586 2.50508 0.0896805
  4 7.5 178 3.44305 1.51555 1454.61 1.55454 2.40659 -0.169607
  5 12.5 172 5.21327 1.46446 1253.64 1.78188 4.13524 -0.144488
  6 17.5 167 4.43004 1.42189 1209.6 1.71345 3.41524 -0.317562
  7 22.5 173 4.51368 1.47297 1402.14 1.46987 3.56235 -0.349976
  8 27.5 178 5.26641 1.51555 1314.09 1.15027 4.35858 -0.435216
  9 32.5 188 5.32076 1.60069 1318.75 0.724465 4.40595 0.667014
  10 37.5 199 5.74745 1.69435 1204.24 0.750165 4.76842 0.288411
  11 42.5 194 5.56042 1.65177 1269.76 0.00659381 4.73901 -0.212047
  12 47.5 191 3.09726 1.62623 1255.9 -0.504713 2.63223 0.179224
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1505000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.420131 0.0510858 531.027 0.391375 0.151275 -0.102348
  3 2.5 187 3.00787 1.59217 1315.41 0.963531 2.50264 0.359684
  4 7.5 178 3.43995 1.51555 1282.27 1.57689 2.38574 -0.124426
  5 12.5 172 5.19552 1.46446 1289.08 1.77451 4.13165 -0.208001
  6 17.5 167 4.42627 1.42189 1367.65 1.72851 3.40178 -0.425624
  7 22.5 173 4.50891 1.47297 1344.67 1.47161 3.56276 0.0180467
  8 27.5 178 5.22771 1.51555 1281.29 1.17448 4.33138 -0.493891
  9 32.5 188 5.29797 1.60069 1232.69 0.752574 4.37265 0.536868
  10 37.5 199 5.7608 1.69435 1243.96 0.777659 4.76673 -0.0266024
  11 42.5 194 5.54361 1.65177 1379.35 -0.0188387 4.68945 0.0832335
  12 47.5 191 3.08204 1.62623 1278.47 -0.478856 2.61648 0.227051
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1510000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.454852 0.0510858 653.345 0.418855 0.170841 -0.170841
  3 2.5 187 2.9955 1.59217 1199.41 0.968511 2.48648 0.370361
  4 7.5 178 3.44169 1.51555 1408.72 1.54767 2.40893 -0.13914
  5 12.5 172 5.20947 1.46446 1308.49 1.78402 4.12883 -0.223367
  6 17.5 167 4.44219 1.42189 1225.09 1.70696 3.41761 -0.270148
  7 22.5 173 4.52118 1.47297 1264.73 1.47963 3.56916 -0.180583
  8 27.5 178 5.21884 1.51555 1269.1 1.17174 4.33091 -0.374749
  9 32.5 188 5.32969 1.60069 1272.88 0.766427 4.40652 0.574202
  10 37.5 199 5.77617 1.69435 1299.67 0.81146 4.76141 0.135974
  11 42.5 194 5.54972 1.65177 1264.65 -0.0133448 4.69803 -0.169864
  12 47.5 191 3.0707 1.62623 1310.45 -0.499052 2.59675 -0.0389758
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1515000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.387165 0.0510858 995.46 0.328291 0.167458 -0.0767104
  3 2.5 187 3.01157 1.59217 1303.54 0.956709 2.51132 0.219863
  4 7.5 178 3.4471 1.51555 1115.58 1.55173 2.40566 -0.116587
  5 12.5 172 5.20901 1.46446 1450.25 1.7737 4.13553 -0.284504
  6 17.5 167 4.44187 1.42189 1267.45 1.69426 3.43985 -0.333803
  7 22.5 173 4.48944 1.47297 1287.14 1.5021 3.54244 -0.177119
  8 27.5 178 5.28466 1.51555 1164.05 1.20465 4.38171 -0.406173
  9 32.5 188 5.33035 1.60069 1359.45 0.765344 4.41411 0.579418
  10 37.5 199 5.76788 1.69435 1297.31 0.782859 4.79868 0.206523
  11 42.5 194 5.54928 1.65177 1321.23 0.0206985 4.71017 -0.332381
  12 47.5 191 3.10367 1.62623 1299.3 -0.463182 2.64642 0.111518
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1520000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.488896 0.0510858 520.193 0.396973 0.260715 -0.260715
  3 2.5 187 3.01215 1.59217 1407.35 0.962543 2.50856 0.00195885
  4 7.5 178 3.41447 1.51555 1390.92 1.54513 2.38702 -0.0719313
  5 12.5 172 5.21553 1.46446 1250.47 1.78169 4.13633 -0.108448
  6 17.5 167 4.44646 1.42189 1263.73 1.7108 3.42214 -0.211974
  7 22.5 173 4.50408 1.47297 1175.15 1.49033 3.54267 0.162271
  8 27.5 178 5.24909 1.51555 1231.89 1.18793 4.36711 -0.427766
  9 32.5 188 5.34666 1.60069 1418.1 0.806048 4.42152 0.624955
  10 37.5 199 5.81065 1.69435 1354.95 0.81747 4.81295 0.588035
  11 42.5 194 5.58917 1.65177 1279.39 -0.00802938 4.74564 -0.510199
  12 47.5 191 3.11172 1.62623 1414.49 -0.492855 2.65531 -0.00724813
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1525000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.460394 0.0510858 437.981 0.417739 0.185209 -0.170688
  3 2.5 187 3.03981 1.59217 1284.91 0.996947 2.51721 0.345325
  4 7.5 178 3.45555 1.51555 1207.2 1.56991 2.3946 -0.106656
  5 12.5 172 5.2105 1.46446 1285.48 1.82048 4.11081 -0.260952
  6 17.5 167 4.4838 1.42189 1346.15 1.7341 3.4574 -0.328379
  7 22.5 173 4.51784 1.47297 1264.4 1.49267 3.56438 0.0173677
  8 27.5 178 5.24756 1.51555 1393.05 1.21953 4.32613 -0.472952
  9 32.5 188 5.35335 1.60069 1186.49 0.800616 4.42595 0.927783
  10 37.5 199 5.81447 1.69435 1263.99 0.844894 4.79116 0.369275
  11 42.5 194 5.60049 1.65177 1367.46 0.044818 4.77136 -0.573503
  12 47.5 191 3.07994 1.62623 1425.63 -0.428714 2.63441 0.0361221
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1530000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.466788 0.0510858 462.382 0.434122 0.159061 -0.100293
  3 2.5 187 3.00515 1.59217 1292.43 0.998445 2.4809 0.456811
  4 7.5 178 3.45348 1.51555 1356.02 1.59143 2.3965 -0.123528
  5 12.5 172 5.2465 1.46446 1287.05 1.81918 4.15669 -0.246232
  6 17.5 167 4.48472 1.42189 1265.27 1.77453 3.44774 -0.233372
  7 22.5 173 4.53083 1.47297 1309.68 1.56503 3.54798 0.0967892
  8 27.5 178 5.2385 1.51555 1095.77 1.25056 4.32919 -0.484717
  9 32.5 188 5.3438 1.60069 1390.97 0.830344 4.40525 0.705717
  10 37.5 199 5.798 1.69435 1164.99 0.837378 4.81167 0.316889
  11 42.5 194 5.57218 1.65177 1225.48 0.0395562 4.73141 -0.34623
  12 47.5 191 3.09626 1.62623 1310.96 -0.435941 2.63813 -0.0103389
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1535000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.343525 0.0510858 483.074 0.282885 0.185114 -0.185114
  3 2.5 187 2.99397 1.59217 1157.1 0.976451 2.47602 0.0723398
  4 7.5 178 3.42321 1.51555 1230.12 1.58251 2.36774 -0.238499
  5 12.5 172 5.25005 1.46446 1358.21 1.79594 4.15875 0.147223
  6 17.5 167 4.47358 1.42189 1219.84 1.76638 3.44125 -0.322561
  7 22.5 173 4.54161 1.47297 1315.95 1.51483 3.58744 0.0183295
  8 27.5 178 5.22174 1.51555 1325.26 1.21916 4.30607 -0.456394
  9 32.5 188 5.35838 1.60069 1298.05 0.830284 4.40954 0.550768
  10 37.5 199 5.83408 1.69435 1307.18 0.824618 4.83906 0.44271
  11 42.5 194 5.57563 1.65177 1259.12 0.0435995 4.73696 -0.377933
  12 47.5 191 3.09023 1.62623 1269.67 -0.463177 2.62591 0.00889002
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1540000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.40737 0.0510858 395.672 0.333609 0.211309 -0.177455
  3 2.5 187 3.01925 1.59217 1283.54 0.966862 2.51637 -0.0352212
  4 7.5 178 3.43335 1.51555 1343.69 1.5551 2.37388 -0.114664
  5 12.5 172 5.22947 1.46446 1409.96 1.83205 4.12055 -0.208195
  6 17.5 167 4.49053 1.42189 1131.8 1.75741 3.4625 -0.144429
  7 22.5 173 4.56119 1.47297 1344.82 1.50557 3.59832 0.0653814
  8 27.5 178 5.24207 1.51555 1327.33 1.18526 4.33474 -0.441435
  9 32.5 188 5.34321 1.60069 1339.74 0.763538 4.40499 0.65959
  10 37.5 199 5.82739 1.69435 1393.01 0.747872 4.863 0.00315784
  11 42.5 194 5.61783 1.65177 1313.52 -0.0521665 4.76253 -0.100299
  12 47.5 191 3.12656 1.62623 1415.91 -0.507511 2.6498 -0.00464619
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1545000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.470935 0.0510858 963.831 0.423888 0.185461 -0.104463
  3 2.5 187 2.99541 1.59217 1201.88 0.95273 2.50442 0.307159
  4 7.5 178 3.42762 1.51555 1028.65 1.52534 2.37953 -0.191836
  5 12.5 172 5.21497 1.46446 1410.13 1.81614 4.1231 -0.277854
  6 17.5 167 4.47549 1.42189 1308.93 1.77643 3.43814 -0.174842
  7 22.5 173 4.54395 1.47297 1298.85 1.4949 3.59833 -0.266237
  8 27.5 178 5.27321 1.51555 1306.92 1.20713 4.36133 -0.459591
  9 32.5 188 5.35807 1.60069 1227.07 0.763086 4.42895 0.287778
  10 37.5 199 5.84868 1.69435 1307.77 0.779902 4.87328 0.433703
  11 42.5 194 5.59846 1.65177 1357.91 -0.0103763 4.73914 -0.168943
  12 47.5 191 3.08917 1.62623 1386.15 -0.503217 2.61455 -0.0698323
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1550000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.41881 0.0510858 696.773 0.378805 0.172712 -0.135375
  3 2.5 187 3.02149 1.59217 1255.27 0.990687 2.49986 0.0420808
  4 7.5 178 3.4648 1.51555 1297.74 1.60037 2.39577 -0.128987
  5 12.5 172 5.1851 1.46446 1321.58 1.79857 4.10916 -0.262768
  6 17.5 167 4.4458 1.42189 1271.13 1.71696 3.43072 -0.276039
  7 22.5 173 4.51917 1.47297 1260.49 1.4842 3.57553 -0.22531
  8 27.5 178 5.2306 1.51555 1367.07 1.15948 4.34524 -0.519645
  9 32.5 188 5.31899 1.60069 1305.53 0.754066 4.4066 0.526637
  10 37.5 199 5.90974 1.69435 1212.57 0.768928 4.93403 0.356076
  11 42.5 194 5.62292 1.65177 1438.19 -0.0594964 4.74466 -0.344649
  12 47.5 191 3.08302 1.62623 1257.99 -0.480454 2.62003 -0.118801
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1555000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.413262 0.0510858 1054.27 0.392519 0.126358 -0.0893029
  3 2.5 187 3.00472 1.59217 1211.17 0.972207 2.49811 0.235293
  4 7.5 178 3.42208 1.51555 1256.9 1.53029 2.39111 -0.153493
  5 12.5 172 5.2059 1.46446 1358.23 1.77079 4.14875 -0.183956
  6 17.5 167 4.43726 1.42189 1208.31 1.70888 3.41658 -0.30644
  7 22.5 173 4.51289 1.47297 1232.61 1.4921 3.56301 0.0402438
  8 27.5 178 5.2329 1.51555 1165.26 1.17618 4.33496 -0.479404
  9 32.5 188 5.32751 1.60069 1388.19 0.729754 4.40463 0.633782
  10 37.5 199 5.87086 1.69435 1230.16 0.798322 4.88095 0.456539
  11 42.5 194 5.6338 1.65177 1277.24 -0.0626856 4.75605 -0.496205
  12 47.5 191 3.11263 1.62623 1134.44 -0.491466 2.6349 -0.0229891
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1560000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.422629 0.0510858 588.487 0.338439 0.234739 -0.141578
  3 2.5 187 2.99216 1.59217 1172.92 0.942617 2.49776 0.219261
  4 7.5 178 3.43898 1.51555 1258.13 1.55988 2.38441 -0.11977
  5 12.5 172 5.23478 1.46446 1238.01 1.82447 4.13184 -0.00408027
  6 17.5 167 4.45658 1.42189 1448.15 1.74109 3.43594 -0.245356
  7 22.5 173 4.49925 1.47297 1301.49 1.48673 3.54332 0.062176
  8 27.5 178 5.20616 1.51555 1307.49 1.13192 4.30935 -0.403299
  9 32.5 188 5.2957 1.60069 1277.1 0.684611 4.377 0.737948
  10 37.5 199 5.83571 1.69435 1243.64 0.743194 4.85066 0.487647
  11 42.5 194 5.6186 1.65177 1307.83 -0.0347572 4.74784 -0.366813
  12 47.5 191 3.10285 1.62623 1161.75 -0.494145 2.62884 0.108577
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1565000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.39133 0.0510858 179.604 0.334545 0.197037 -0.156243
  3 2.5 187 3.00253 1.59217 1273.37 0.964064 2.49285 0.292234
  4 7.5 178 3.44493 1.51555 1330.44 1.56423 2.4024 -0.241046
  5 12.5 172 5.19168 1.46446 1273.55 1.7944 4.10501 -0.307871
  6 17.5 167 4.45399 1.42189 1313.83 1.74093 3.41955 -0.277772
  7 22.5 173 4.48387 1.47297 1428.63 1.48579 3.53074 0.128081
  8 27.5 178 5.24006 1.51555 1176.96 1.17831 4.34752 -0.410813
  9 32.5 188 5.33654 1.60069 1297.24 0.782261 4.41262 0.723751
  10 37.5 199 5.90591 1.69435 1374.06 0.807646 4.92318 0.10151
  11 42.5 194 5.6182 1.65177 1284.33 -0.0225134 4.73725 -0.433354
  12 47.5 191 3.10707 1.62623 1394.5 -0.476386 2.64242 0.0836295
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1570000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.501444 0.0510858 488.103 0.398954 0.276336 -0.0833395
  3 2.5 187 3.01334 1.59217 1315.97 0.967795 2.50694 0.308686
  4 7.5 178 3.42419 1.51555 1155.71 1.53447 2.39444 -0.162432
  5 12.5 172 5.21731 1.46446 1241.77 1.82948 4.11202 -0.170057
  6 17.5 167 4.47694 1.42189 1328.02 1.76558 3.45443 -0.272692
  7 22.5 173 4.50981 1.47297 1316.4 1.52241 3.5554 -0.000690891
  8 27.5 178 5.24407 1.51555 1497.53 1.20128 4.33488 -0.51468
  9 32.5 188 5.33424 1.60069 1289.43 0.777712 4.40817 0.454213
  10 37.5 199 5.86566 1.69435 1372.4 0.770008 4.87414 0.257057
  11 42.5 194 5.61162 1.65177 1251.53 -0.0324036 4.7456 -0.328294
  12 47.5 191 3.10824 1.62623 1280.47 -0.483205 2.65338 0.0238549
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1575000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.430884 0.0510858 606.71 0.387785 0.185058 -0.137786
  3 2.5 187 2.98303 1.59217 1242.67 0.942912 2.48003 0.321746
  4 7.5 178 3.4406 1.51555 1382.94 1.559 2.39744 -0.133756
  5 12.5 172 5.20898 1.46446 1326.38 1.84365 4.07813 0.0129171
  6 17.5 167 4.4816 1.42189 1170.04 1.73039 3.43415 -0.250633
  7 22.5 173 4.51848 1.47297 1276.89 1.51382 3.56033 0.105651
  8 27.5 178 5.2497 1.51555 1380.38 1.17251 4.34313 -0.460999
  9 32.5 188 5.32835 1.60069 1231.54 0.744151 4.40716 0.427055
  10 37.5 199 5.88602 1.69435 1185.16 0.817205 4.88152 0.322964
  11 42.5 194 5.61899 1.65177 1275.62 -0.00932216 4.73938 -0.21359
  12 47.5 191 3.11597 1.62623 1259.82 -0.490308 2.65377 -0.0671609
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1580000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.483831 0.0510858 1560.12 0.43573 0.201571 -0.0980775
  3 2.5 187 3.03423 1.59217 1244.59 0.980664 2.51106 0.339384
  4 7.5 178 3.4595 1.51555 1328.81 1.57767 2.39426 -0.17617
  5 12.5 172 5.21148 1.46446 1485.97 1.84594 4.0945 -0.173448
  6 17.5 167 4.44961 1.42189 1259.01 1.73299 3.41881 -0.352079
  7 22.5 173 4.47452 1.47297 1212.95 1.50684 3.52615 0.176939
  8 27.5 178 5.24534 1.51555 1252.77 1.15072 4.35492 -0.389755
  9 32.5 188 5.30453 1.60069 1289.89 0.774716 4.38787 0.408713
  10 37.5 199 5.88965 1.69435 1364.26 0.827871 4.89238 0.476332
  11 42.5 194 5.60819 1.65177 1313.01 0.00134485 4.73751 -0.353438
  12 47.5 191 3.14884 1.62623 1249 -0.494492 2.68215 -0.114056
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1585000 12 1833
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.490185 0.0510858 848.539 0.413118 0.236718 -0.128977
  3 2.5 187 3.01076 1.59217 1204.68 0.964528 2.50725 0.100952
  4 7.5 178 3.4602 1.51555 1289.98 1.60396 2.38552 -0.140344
  5 12.5 172 5.20607 1.46446 1363.95 1.80695 4.08777 -0.128853
  6 17.5 167 4.45507 1.42189 1310.24 1.74681 3.43034 -0.261584
  7 22.5 173 4.51672 1.47297 1348.04 1.47948 3.56272 0.0703009
  8 27.5 178 5.21359 1.51555 1436.71 1.15199 4.28393 -0.478524
  9 32.5 188 5.32007 1.60069 1237.47 0.743163 4.37737 0.606271
  10 37.5 199 5.86127 1.69435 1159.31 0.728598 4.89296 0.466834
  11 42.5 194 5.60528 1.65177 1235.9 -0.0254253 4.72829 -0.605295
  12 47.5 191 3.15648 1.62623 1397.18 -0.526415 2.68008 -0.0580003
