# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 263
  12 47.5 64 6.19304 6.16304 319.522 -5.49538 2.10077 -0.12282
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
835000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.06357 0.192595 522.92 -4.86375 1.37454 -1.37454
  9 32.5 69 5.70306 6.64452 269.647 -4.81226 2.33741 0.655852
  10 37.5 66 5.7771 6.35563 255.716 -4.83205 2.3095 1.02552
  11 42.5 62 6.51077 5.97044 257.34 -5.12091 2.90651 -1.2866
  12 47.5 64 6.19993 6.16304 298.466 -5.49372 2.11155 -0.0678833
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
840000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.98996 0.192595 194.344 -4.794 1.3456 -1.3456
  9 32.5 69 5.71675 6.64452 301.411 -4.82926 2.32821 0.588696
  10 37.5 66 5.7936 6.35563 345.206 -4.85083 2.31628 1.15966
  11 42.5 62 6.52837 5.97044 344.032 -5.1465 2.90179 -1.26956
  12 47.5 64 6.21039 6.16304 296.835 -5.51501 2.09514 -0.0758884
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
845000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.02295 0.192595 482.186 -4.8212 1.37923 -1.37923
  9 32.5 69 5.72565 6.64452 336.193 -4.83472 2.3478 0.603013
  10 37.5 66 5.79734 6.35563 302.844 -4.84666 2.32398 1.10718
  11 42.5 62 6.5153 5.97044 340.792 -5.12265 2.90715 -1.0747
  12 47.5 64 6.19051 6.16304 278.403 -5.49548 2.08045 -0.0292018
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
850000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.97394 0.192595 220.619 -4.7627 1.37189 -0.337633
  9 32.5 69 5.71098 6.64452 270.384 -4.83134 2.316 0.709202
  10 37.5 66 5.79828 6.35563 270.389 -4.85581 2.30713 1.13748
  11 42.5 62 6.51815 5.97044 286.512 -5.13757 2.89665 -1.2456
  12 47.5 64 6.19623 6.16304 266.116 -5.49649 2.10303 -0.0208801
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
855000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.03241 0.192595 795.668 -4.83355 1.33926 -0.306762
  9 32.5 69 5.70738 6.64452 252.76 -4.81417 2.35663 0.582743
  10 37.5 66 5.78195 6.35563 299.925 -4.83776 2.30057 1.14449
  11 42.5 62 6.51441 5.97044 279.937 -5.13684 2.90534 -1.20859
  12 47.5 64 6.15185 6.16304 312.778 -5.46749 2.06549 -0.0957422
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
860000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.02692 0.192595 181.05 -4.8092 1.4101 -1.4101
  9 32.5 69 5.71525 6.64452 285.23 -4.82534 2.3359 0.620027
  10 37.5 66 5.78504 6.35563 288.579 -4.84183 2.31773 1.1628
  11 42.5 62 6.51259 5.97044 289.384 -5.12284 2.92987 -1.31476
  12 47.5 64 6.17061 6.16304 279.175 -5.47873 2.06982 -0.0544938
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
865000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.05481 0.192595 346.366 -4.83295 1.456 -1.456
  9 32.5 69 5.69665 6.64452 307.344 -4.81005 2.3206 0.642834
  10 37.5 66 5.7948 6.35563 276.781 -4.84199 2.32581 1.17443
  11 42.5 62 6.51692 5.97044 275.274 -5.12607 2.92898 -1.20411
  12 47.5 64 6.1579 6.16304 288.153 -5.47404 2.05708 -0.0705897
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
870000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.06639 0.192595 312.319 -4.8488 1.4359 -1.4359
  9 32.5 69 5.6933 6.64452 328.425 -4.82346 2.28409 0.610972
  10 37.5 66 5.80105 6.35563 274.833 -4.85243 2.3206 1.13086
  11 42.5 62 6.51363 5.97044 267.756 -5.13233 2.90854 -1.20017
  12 47.5 64 6.1719 6.16304 298.414 -5.48194 2.07464 -0.0537045
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
875000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.07624 0.192595 240.912 -4.89695 1.3068 -1.3068
  9 32.5 69 5.69699 6.64452 323.671 -4.81676 2.31741 0.59523
  10 37.5 66 5.80679 6.35563 374.163 -4.85808 2.32351 1.08242
  11 42.5 62 6.5149 5.97044 241.461 -5.12407 2.91349 -1.19727
  12 47.5 64 6.17172 6.16304 279.645 -5.47732 2.07627 -0.118816
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
880000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.99122 0.192595 239.821 -4.7997 1.32992 -1.32992
  9 32.5 69 5.71623 6.64452 273.179 -4.8384 2.31246 0.643039
  10 37.5 66 5.78334 6.35563 348.909 -4.83289 2.32541 1.14703
  11 42.5 62 6.49506 5.97044 320.956 -5.10837 2.91571 -1.25642
  12 47.5 64 6.14077 6.16304 325.75 -5.44519 2.08524 0.00578008
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
885000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.96058 0.192595 437.441 -4.78175 1.27311 -0.253399
  9 32.5 69 5.70372 6.64452 297.17 -4.81922 2.31742 0.696529
  10 37.5 66 5.78347 6.35563 242.954 -4.8406 2.3047 1.06648
  11 42.5 62 6.51738 5.97044 263.687 -5.11956 2.92844 -1.20523
  12 47.5 64 6.1777 6.16304 250.855 -5.4701 2.11298 0.0210257
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
890000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.05429 0.192595 217.29 -4.8341 1.46395 -1.46395
  9 32.5 69 5.69389 6.64452 328.575 -4.80692 2.32535 0.596972
  10 37.5 66 5.77234 6.35563 265.92 -4.83325 2.29819 1.12739
  11 42.5 62 6.50584 5.97044 323.033 -5.12468 2.90139 -1.25887
  12 47.5 64 6.16318 6.16304 231.744 -5.46916 2.07679 -0.0543268
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
895000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 4.98427 0.192595 173.192 -4.7817 1.38365 -1.38365
  9 32.5 69 5.69449 6.64452 332.607 -4.8156 2.30758 0.593171
  10 37.5 66 5.77526 6.35563 276.138 -4.83097 2.30905 1.08327
  11 42.5 62 6.49123 5.97044 274.982 -5.11531 2.89481 -1.24236
  12 47.5 64 6.16158 6.16304 265.168 -5.46223 2.09602 -0.10833
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
900000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.1544 0.192595 401.197 -4.90935 1.5193 -1.5193
  9 32.5 69 5.68313 6.64452 321.01 -4.80247 2.30509 0.634157
  10 37.5 66 5.77681 6.35563 277.945 -4.82897 2.32217 1.15092
  11 42.5 62 6.51016 5.97044 345.945 -5.13019 2.89369 -1.17026
  12 47.5 64 6.15758 6.16304 283.112 -5.46485 2.06846 -0.118276
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
905000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.20009 0.192595 468.954 -4.9823 1.45561 -1.45561
  9 32.5 69 5.67058 6.64452 291.208 -4.78074 2.3284 0.649842
  10 37.5 66 5.79917 6.35563 325.918 -4.85062 2.32161 1.13113
  11 42.5 62 6.51057 5.97044 348.861 -5.13389 2.8992 -1.24868
  12 47.5 64 6.17449 6.16304 271.67 -5.48008 2.07926 -0.0737226
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
910000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.08796 0.192595 62.8027 -4.86375 1.45793 -1.45793
  9 32.5 69 5.67895 6.64452 344.406 -4.8001 2.30159 0.62453
  10 37.5 66 5.7962 6.35563 320.573 -4.83706 2.35652 1.119
  11 42.5 62 6.4984 5.97044 278.631 -5.11315 2.90082 -1.32045
  12 47.5 64 6.17506 6.16304 288.966 -5.47056 2.1133 -0.0269948
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
915000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.13921 0.192595 255.01 -4.9046 1.49201 -1.49201
  9 32.5 69 5.67126 6.64452 257.695 -4.78213 2.32693 0.5975
  10 37.5 66 5.79995 6.35563 371.577 -4.8499 2.32963 1.12193
  11 42.5 62 6.49549 5.97044 284.035 -5.11145 2.89901 -1.22368
  12 47.5 64 6.15573 6.16304 337.59 -5.46778 2.07293 -0.0381701
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
920000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.18007 0.192595 84.4736 -4.94835 1.48907 -1.48907
  9 32.5 69 5.67229 6.64452 279.219 -4.79226 2.32075 0.66508
  10 37.5 66 5.78233 6.35563 243.598 -4.83588 2.32569 1.15001
  11 42.5 62 6.51602 5.97044 275.141 -5.14436 2.87871 -1.30895
  12 47.5 64 6.15513 6.16304 305.308 -5.46808 2.07356 -0.111653
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
925000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.14085 0.192595 608.063 -4.932 1.41934 -1.41934
  9 32.5 69 5.68602 6.64452 317.578 -4.79154 2.34489 0.555435
  10 37.5 66 5.78038 6.35563 302.024 -4.82432 2.33704 1.12705
  11 42.5 62 6.51571 5.97044 301.713 -5.13475 2.89856 -1.32293
  12 47.5 64 6.17625 6.16304 294.925 -5.48725 2.08319 0.0171787
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
930000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.12727 0.192595 209.767 -4.91425 1.39953 -1.39953
  9 32.5 69 5.66874 6.64452 327.587 -4.78083 2.3332 0.676043
  10 37.5 66 5.78283 6.35563 312.694 -4.82915 2.33392 1.13443
  11 42.5 62 6.5132 5.97044 277.881 -5.1294 2.89094 -1.24783
  12 47.5 64 6.14077 6.16304 307.844 -5.45115 2.06715 0.030867
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
935000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.22549 0.192595 448.897 -5.0392 1.32826 -0.276323
  9 32.5 69 5.69439 6.64452 285.855 -4.8079 2.33777 0.655268
  10 37.5 66 5.80798 6.35563 308.547 -4.85608 2.34082 1.14479
  11 42.5 62 6.52034 5.97044 309.819 -5.14726 2.87621 -1.31728
  12 47.5 64 6.16734 6.16304 289.635 -5.48426 2.07293 -0.0203545
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
940000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.08296 0.192595 156.075 -4.9004 1.31932 -1.31932
  9 32.5 69 5.7072 6.64452 300.416 -4.82055 2.33013 0.599537
  10 37.5 66 5.81222 6.35563 275.85 -4.85542 2.34274 1.13639
  11 42.5 62 6.52745 5.97044 250.788 -5.14615 2.90216 -1.2761
  12 47.5 64 6.18518 6.16304 290.06 -5.48543 2.11002 -0.0155656
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
945000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.09576 0.192595 260.029 -4.89985 1.35789 -1.35789
  9 32.5 69 5.70239 6.64452 259.237 -4.80601 2.36612 0.56539
  10 37.5 66 5.8019 6.35563 332.871 -4.84236 2.34399 1.18102
  11 42.5 62 6.52661 5.97044 256.937 -5.14443 2.9071 -1.25814
  12 47.5 64 6.17079 6.16304 310.151 -5.47181 2.10366 -0.00556261
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
950000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.11885 0.192595 253.918 -4.91285 1.39457 -1.39457
  9 32.5 69 5.71527 6.64452 315.175 -4.82627 2.34854 0.604561
  10 37.5 66 5.80652 6.35563 273.744 -4.84913 2.35097 1.14545
  11 42.5 62 6.52453 5.97044 241.424 -5.14454 2.8922 -1.2203
  12 47.5 64 6.17811 6.16304 352.421 -5.48786 2.09758 0.0139181
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
955000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.14018 0.192595 527.018 -4.93265 1.39502 -1.39502
  9 32.5 69 5.69992 6.64452 294.523 -4.79854 2.35834 0.643561
  10 37.5 66 5.80986 6.35563 263.644 -4.85756 2.35389 1.15363
  11 42.5 62 6.52775 5.97044 284.384 -5.14349 2.9158 -1.23342
  12 47.5 64 6.18201 6.16304 292.298 -5.48872 2.09915 0.0571528
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
960000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.06569 0.192595 322.001 -4.87675 1.31744 -0.281139
  9 32.5 69 5.69802 6.64452 264.443 -4.81575 2.3149 0.683735
  10 37.5 66 5.78673 6.35563 269.328 -4.82343 2.36401 1.15045
  11 42.5 62 6.5108 5.97044 282.122 -5.13012 2.89824 -1.21272
  12 47.5 64 6.1557 6.16304 295.067 -5.4662 2.08177 -0.0587851
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
965000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.07097 0.192595 433.993 -4.8701 1.35705 -0.305949
  9 32.5 69 5.67578 6.64452 295.935 -4.79371 2.32386 0.683193
  10 37.5 66 5.77562 6.35563 317.399 -4.81846 2.33915 1.14168
  11 42.5 62 6.51882 5.97044 271.616 -5.1445 2.89205 -1.2742
  12 47.5 64 6.18565 6.16304 320.867 -5.48881 2.11053 -0.0407505
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
970000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.0384 0.192595 295.042 -4.8536 1.28363 -0.330399
  9 32.5 69 5.71427 6.64452 279.103 -4.81586 2.36325 0.66129
  10 37.5 66 5.81156 6.35563 317.001 -4.83611 2.38583 1.20031
  11 42.5 62 6.49517 5.97044 307.339 -5.1103 2.91785 -1.20599
  12 47.5 64 6.14584 6.16304 285.198 -5.45087 2.08926 0.00459032
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
975000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.17029 0.192595 397.691 -4.96655 1.39638 -1.39638
  9 32.5 69 5.71979 6.64452 359.974 -4.82267 2.3459 0.672928
  10 37.5 66 5.80164 6.35563 265.249 -4.84033 2.34719 1.16927
  11 42.5 62 6.50173 5.97044 294.935 -5.11911 2.90944 -1.24907
  12 47.5 64 6.18913 6.16304 300.21 -5.50003 2.08323 -0.0492712
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
980000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.05923 0.192595 102.559 -4.86665 1.35258 -1.35258
  9 32.5 69 5.67866 6.64452 295.614 -4.7859 2.3333 0.655605
  10 37.5 66 5.78701 6.35563 261.288 -4.82693 2.36329 1.15143
  11 42.5 62 6.47833 5.97044 272.998 -5.10364 2.87874 -1.26493
  12 47.5 64 6.1669 6.16304 288.425 -5.46948 2.08887 0.000848772
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
985000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
